tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
17174083,openaustralia/morph,False,,,ruby,,master,1.0,980c3e65f6bde216eb572032544ab403aa2f6549,merge_found,,,2014-01-18 09:33:37,7,980c3e65f6bde216eb572032544ab403aa2f6549#a9672c5635b25304ed0455f09b6db6542eab13c9#a4f07c73997f3c156fc39f40b5fcbb003e550959#cbc54962f145d46f2ce0376bc78efb66440424e2#fdb62ba2ea691df1ed7c0c9d2727e4cd31fa8226#30ad5cd4a1962dd0d720eaa74ee59abdec562d11#3c233cac7ef900a5839b440050b8ecdae78d0d0d#755e680050d42dd367745a2df8c86b216982ba28#eef6c568407c2e022c347be2c5a8bd87fd57bdfd#59abe946333114a2bfbef679a218282f8807a625#fdf5442eb022bde7948bdd2db07abad7fe7edcea#e7d445289f146b71aef08bbe05211c7c20ae1e93#b80b13139773821609ae026e5d2d65480f4e7488#e44803b5b37768087f4fd40a4980b679a4cff9c6#17c0d9a67aac74320ecb56314b96137a848a47c1#4a59e3dd8280ef9251b1fef728c5f5d96a1875a2#4436e2c02865c56afd9045a98ef1be1e8444b45d#e43478c57aa1b9cfbf95cf380befc0c1e44a0e90#f1101c18f04bcc191b823482d3b0833aa2ec7b66#f16c5d98695cfd4dfe565a6806daa43ab45dbd60#cb4f2e83712fbc616b0d9e5f57f04e68e3cc3610#b16ba52c5e6e8ce964f76ccd6170ed9778902ca2#4b1791d52a88c0d248bdcaaa643283e7adb7b33c#c02818880aa2c3c8218726c8d0370fc31a7266bc#53b805ae1e87cf097d0530d907bf832f98706e9e#60658090baabfe11b8ce52bd3859eb9587bca767#b7c2a3caf179e3d2c27c8a0cd2f74b56c63c8165#904f8e1d0cd27e6ba333713e8deaf9b3f2c7b1d4#438cb96d2efd1725f3e3e396e612c55e1d65327c#92709748353081bd27ead6a3e0a262bb02beeb10#aea68762ba30aa45e7ce860de6ffd87e86866934#7c58c0198b3a35a5bb06e4679b091f52a284d81d#1ab7141290a33ef964e24a8f924d4eaa014bd41d#fbb5a839139e6af5c1db165173700edd61aa8349#a3e1924b7e6ef3c6381f6ebdcb556799afb16934#02aa93929aedf4c21a8789c85cbab829b7cc8cc3#eb3e4ac9c8462498d6574b85fc64be35c8ffc79e#37d1a4e03cdc17586f484938bf93b75a4150a340#fde7ac2a8e16cfebfd61f269512a0ab0adcf4719#d6e2f025c11d12c3ebfb868b6db723bc52640af4#3f6c331e9948946b22b9243b326a4a37816ee972#3c6a50b2885e428ac9018fbd874319404deb51e3#d7bc9efc0002950f9212ee424e8eed52511748f7#e54f9598bb77c555a5106eee73bca927e383d130#9701a8eb7da63f7acf852b34f429b7d9d25ae103#8f38602f61ee328868c3b3f2cf61b52d2d61e116#3714faa3f5b7fa751319689cac46369d153f17a4#fb0c482352700b4894d1aeaa353edb6ee7a58b99#ba46bc011985ada1cac76f6544984d39c2e79196#0d34716d9c689858aa8615262b7e592d1a94bfb5#93b379496ba32e1618f6c455315bd8eb7ee04a4c#124e102f252ca9fd7f5980fb68abbf7705e457d6#d7af0276c39b86a7a17491c05c2ac6ab73979b3e#d5b387746777e8b6d08a834fc8e98933370219a0#d020f0f05ff595d245bd8681292b3748ac66ba09#b27a47fa8e4eb9a08ee2db8c1fed96ddbc74ed1b#ef00479e59038d9ebf3cc57462e8c938717fae6b#02856a78911d19abcf0c68a3afa163dcf835fd33#468877dd7cbf66374e12d4433697d19f58dc46a6#d6f9bd6aafa593cca88c5c230baea0cc07fbcb93#6dc0e9d8a5a00dd6b9263d6264ddb802a4e6a681#cafcc56ffd8716f9bb8e6ac80084eae88e93f63a#bff8b8a1d179e4719822ed41189f6b807f27afb5#f2b7b817c49047ee848c6478f7bd82983505cd03#d22dbb5718c93ba26d986c62d989805bb6a133ff#a88f5418a8f9d9ecb882f8dbd606a711da9835d2#23db544e0aca31f2989fbab5c6fa4f6ab54ff861#67f4919135edfa61f893ed3d3e2af9a9bc2e6ae6#36742e7c28f7d76391cf7c5524fcd873d6a3128f#23f9440d408f66b002dd063f3d6ebe76f9b368c0#96844d284763e7f02a6fc5ba89bf197364b3096d#e6c052f6fa54086fd988a4a2282f4708debffb05#88f38f73f08f344a16b5e67db6d086eb0e1d2916#87128661e926119b7d1ad4ab358d439a0879a6e6#562ffd7ccc3675d4ac980f217aa86529b4876f13#4d95ed87a06fe2e97fe9bc22d563cfd03bc56029#f30ae7fc5844fa9779594c08d8c15ea839ee2ac2#01d3573611b332eb0ba65626a69edbed1b42c566#f4396bfdb0c6e41ac9c907d0cacb6fbf12b304e7#2afb0f392e37aa86f40fbd09d4f8a4f0dfbe2537#900545ff8ff449394e0b927819d59c847e03f28c#2a0455c38001626b46a6bb9a29e8df6e030da185#46d8bfd6471e2e535685d173bc79cd50a9fa6939#8e845b4696b9fca91dd85b64150f164eb257b7a7#9fe85abf329b41fc18144bde34b9c57ce607dd13#e3d219b51f637decda774cd43867798e886879ec#01ed04456424ebf3b759d5498b83f9b9417dfe87#52ef20c0a875c2a2ebf67b77e4976abac17af66b#f8efcc19b6ff59a4086d7d3754d9befc611e17d4#3be2a167fe8dd8a755aabd28e178558c4186c8a7#6c1f854ffc3a517e3f12666b108773451aebf52c#d738473d92783bcb1b6c77feb947af40bc19e8e6#a6cf32a35ed9fe692f719da207621fcf96fa2ebd#67df8541a6fa031304c29e12070d96732be64171#ce1632a20b70a6206476d044b586abd76a935dd5#232c185ab18742cc1eca7e60eac0825e20c57a7c#9a304e519da6a9f3631fe8d222b37bcd6dfdda41#c79318086f96f310ebb1d593fa3052b584abf164#3fdf301569502108daef9f2d2bbe27b623827a2c#5e95f1b337d9780c7d4c5ef270d7002f75cb64e6#b1fef4a5bb956e0da30d95b6e624fd1b9cbdbac2#8f5f2d565de3b0f202ee40cae7bbbfbf60c52b8c#d30ff555a47512a89027d75ca90bcb6494ad10f7#498da02aa22085f1bd61bc4b0b61487e9060186b#14d0828c17b49b4f3cc2f3c0779122dc8b9cb70a#68c02200d245076afb5b2cd134c21bf4d9c37444#11b5f7888a4374014749b78b66abbd9d7969d82a#a79b805e74324ead6f2b44bba23eb3deb08fe973#003cb58db82c78060b90f1799719906a33c7b301#ebb68df33e6c4cf2352507d2a97b6648365f482d#6218aaafeec4b24e221dd239a2b06a73fcd5fa52#19ff8125e81eab0c3959ada1af723e32c70ce23e#64765ca359256cd3d96b4618994b655f31c43b2d#96b9b6e9d5163d6df186f831a44b6367b096abf7#b92086ffe9d787303b43ffebda7b832976f0f886#d397b18cb64eec9324daa624dbcb13b725081079#1aff44cfd4e80487b20ef8763968d8d417ef17cd#fff8370e3e2c8385fad59802aa98d4c0e0404c4c#fcf5d1f22f5ee62f0a5a46264a4ae0cf52718c0f#a25f95febb5e9eccaca504c2b59da9f4fc389dfc#a0b4f3d5a2bab70b82e56f0464e07f216d3e61d6#eef2cb37bc1691fc6d32beadfb054062b144c082#3fc795fb5e5c689e19ffe2912279699370dc63e7#b19a0bbcb6b0f7705bb925d5e3d7c40d85f6830c#275aa96028de4b682ed886d8252d9c38db6adb16#896a0df01d593c92ef40d7dd47ee471d829c01aa#ec722f987df0efc5fc885144c7ac39a3b0c83dbf#efc22433d090f31ebd593862344014fca9aaf567#7598ce29cfccbda82b2b62e430d747bc97f5a8f7#2b50fffc434084c790306ddf1dd831099a78049e,130,980c3e65f6bde216eb572032544ab403aa2f6549,,980c3e65f6bde216eb572032544ab403aa2f6549,,0,,1559,316,35,4,42,0,0,42,13,13,249,1151,129.452649869679,2.6064291920069502,27.8019113814075,True,,2014-01-18 09:33:46,2014-01-18 09:34:20,failed,336.0,[17174084],1,17174084,ruby,broken,,ruby,rspec,True,True,49.0,1.0,50.0,8.0,,0.26,,False
17174296,openaustralia/morph,False,,,ruby,,master,1.0,b8747b333af98bf412c2523c0a8f5bafb48c820a,build_found,980c3e65f6bde216eb572032544ab403aa2f6549,17174083.0,2014-01-18 09:42:28,7,b8747b333af98bf412c2523c0a8f5bafb48c820a,1,b8747b333af98bf412c2523c0a8f5bafb48c820a,,b8747b333af98bf412c2523c0a8f5bafb48c820a,,0,,0,4,0,0,1,0,0,1,0,0,13,1151,132.059079061685,2.6064291920069502,27.8019113814075,True,,2014-01-18 09:42:36,2014-01-18 09:43:08,passed,228.0,[17174297],2,17174297,ruby,ok,,ruby,rspec,True,False,50.0,0.0,50.0,8.0,,0.29,,True
17174366,openaustralia/morph,False,,,ruby,,master,1.0,8d9297fee3d8a64cbe561a6ff3a00acb59b1949e,build_found,b8747b333af98bf412c2523c0a8f5bafb48c820a,17174296.0,2014-01-18 09:45:45,7,8d9297fee3d8a64cbe561a6ff3a00acb59b1949e,1,8d9297fee3d8a64cbe561a6ff3a00acb59b1949e,,8d9297fee3d8a64cbe561a6ff3a00acb59b1949e,,0,,3,0,0,0,1,0,0,1,0,0,18,1151,132.059079061685,2.6064291920069502,27.8019113814075,True,,2014-01-18 09:45:52,2014-01-18 09:46:58,passed,365.0,[17174367],3,17174367,ruby,ok,,ruby,rspec,True,False,50.0,0.0,50.0,8.0,,0.28,,True
17244396,openaustralia/morph,False,,,ruby,,master,1.0,49f8a7045364562989ba5526511d59fb220dd5ca,build_found,8d9297fee3d8a64cbe561a6ff3a00acb59b1949e,17174366.0,2014-01-19 21:19:55,7,49f8a7045364562989ba5526511d59fb220dd5ca,1,49f8a7045364562989ba5526511d59fb220dd5ca,,49f8a7045364562989ba5526511d59fb220dd5ca,,0,,23,0,5,0,2,0,0,1,0,6,6,1151,132.059079061685,2.6064291920069502,27.8019113814075,True,,2014-01-19 23:04:44,2014-01-19 23:05:35,passed,255.0,[17244397],4,17244397,ruby,ok,,ruby,rspec,True,False,50.0,0.0,50.0,8.0,,0.31,,True
17244616,openaustralia/morph,False,,,ruby,,master,1.0,542e314b5b40be753520da2b6eda5cce89206654,build_found,49f8a7045364562989ba5526511d59fb220dd5ca,17244396.0,2014-01-19 23:12:03,7,542e314b5b40be753520da2b6eda5cce89206654,1,542e314b5b40be753520da2b6eda5cce89206654,,542e314b5b40be753520da2b6eda5cce89206654,,0,,6,0,0,0,1,0,0,1,0,0,19,1151,132.059079061685,2.6064291920069502,27.8019113814075,True,,2014-01-19 23:12:11,2014-01-19 23:12:44,passed,257.0,[17244617],5,17244617,ruby,ok,,ruby,rspec,True,False,50.0,0.0,50.0,8.0,,0.33,,True
17244754,openaustralia/morph,False,,,ruby,,master,1.0,7e5f8a273756baa76d44e81895d2c616a57f9666,build_found,542e314b5b40be753520da2b6eda5cce89206654,17244616.0,2014-01-19 23:15:49,7,7e5f8a273756baa76d44e81895d2c616a57f9666,1,7e5f8a273756baa76d44e81895d2c616a57f9666,,7e5f8a273756baa76d44e81895d2c616a57f9666,,0,,0,0,0,0,1,0,0,0,1,0,8,1151,132.059079061685,2.6064291920069502,27.8019113814075,True,,2014-01-19 23:15:59,2014-01-19 23:16:51,passed,351.0,[17244755],6,17244755,ruby,ok,,ruby,rspec,True,False,50.0,0.0,50.0,8.0,,0.27,,True
17245029,openaustralia/morph,False,,,ruby,,master,1.0,08c2be07056ee1c3945bd822e72aeb01980c6169,build_found,7e5f8a273756baa76d44e81895d2c616a57f9666,17244754.0,2014-01-19 23:22:52,7,08c2be07056ee1c3945bd822e72aeb01980c6169,1,08c2be07056ee1c3945bd822e72aeb01980c6169,,08c2be07056ee1c3945bd822e72aeb01980c6169,,0,,18,0,0,0,1,0,0,1,0,0,4,1151,132.059079061685,2.6064291920069502,27.8019113814075,True,,2014-01-19 23:22:58,2014-01-19 23:23:43,passed,411.0,[17245030],7,17245030,ruby,ok,,ruby,rspec,True,False,50.0,0.0,50.0,8.0,,0.33,,True
17245701,openaustralia/morph,False,,,ruby,,master,1.0,4f9ada53c4de455ebd9aba7de8590c6533fa6066,build_found,08c2be07056ee1c3945bd822e72aeb01980c6169,17245029.0,2014-01-19 23:42:49,7,4f9ada53c4de455ebd9aba7de8590c6533fa6066,1,4f9ada53c4de455ebd9aba7de8590c6533fa6066,,4f9ada53c4de455ebd9aba7de8590c6533fa6066,,0,,28,0,0,0,2,0,0,1,0,1,5,1151,132.059079061685,2.6064291920069502,27.8019113814075,True,,2014-01-19 23:42:55,2014-01-19 23:43:36,passed,263.0,[17245702],8,17245702,ruby,ok,,ruby,rspec,True,False,100.0,0.0,100.0,16.0,,1.18,,True
17246113,openaustralia/morph,False,,,ruby,,master,1.0,7b9657d132419ac66ae3311cd3a726a1e9c8cd13,build_found,4f9ada53c4de455ebd9aba7de8590c6533fa6066,17245701.0,2014-01-19 23:47:07,7,7b9657d132419ac66ae3311cd3a726a1e9c8cd13,1,7b9657d132419ac66ae3311cd3a726a1e9c8cd13,,7b9657d132419ac66ae3311cd3a726a1e9c8cd13,,0,,8,0,0,0,1,0,0,1,0,0,6,1151,132.059079061685,2.6064291920069502,27.8019113814075,True,,2014-01-19 23:52:45,2014-01-19 23:53:30,passed,284.0,[17246114],9,17246114,ruby,ok,,ruby,rspec,True,False,50.0,0.0,50.0,8.0,,0.42,,True
17260207,openaustralia/morph,False,,,ruby,,organisations,17.0,fbfda582468ab596595b3ce47a56ebb345b49ef6#bb931c49b63b451e498ea28da866f666d3bb9a5c#cb690a59bb75195c0373816e5a67e39c120f0b68#e8811efead82538393ea896c1fe34595625508e0#ca5bd65764dd16fe6f5e7d911347789b8eda5dba#a4b88950c08e463c62a6ab3a9bc150971298e60e#bfed3f07243685c40b7fddbfa98ba8377957d8a0#9370dd24ae9cd38a632de761571b4ab70957d769#adfab2b59f55f6b9480ed38981eebccd7a21bbf1#246048998daf848f0a7ade2e02647750cff06b2e#810f78f233a31939efec5b556d4dbabe11bbae2b#3a7b14be8f8d84fe9637bf54b7166de76ac59508#606ebb2f89588b5103879b942ccd969d57a14bb5#1ee083049b51eedfab2fc676612daf363e534c50#f67dc17425684683c1af425ae0ed2e24d4f12a57#c112fe5514c1f37f2e133135e700cdfd5f51ecb8#a891a6c3bdcae64ff5396e7d6472f309fd70e418,build_found,7b9657d132419ac66ae3311cd3a726a1e9c8cd13,17246113.0,2014-01-20 01:43:38,7,c112fe5514c1f37f2e133135e700cdfd5f51ecb8#f67dc17425684683c1af425ae0ed2e24d4f12a57#1ee083049b51eedfab2fc676612daf363e534c50#606ebb2f89588b5103879b942ccd969d57a14bb5#3a7b14be8f8d84fe9637bf54b7166de76ac59508#810f78f233a31939efec5b556d4dbabe11bbae2b#246048998daf848f0a7ade2e02647750cff06b2e#adfab2b59f55f6b9480ed38981eebccd7a21bbf1#9370dd24ae9cd38a632de761571b4ab70957d769#bfed3f07243685c40b7fddbfa98ba8377957d8a0#a4b88950c08e463c62a6ab3a9bc150971298e60e#ca5bd65764dd16fe6f5e7d911347789b8eda5dba#e8811efead82538393ea896c1fe34595625508e0#cb690a59bb75195c0373816e5a67e39c120f0b68#bb931c49b63b451e498ea28da866f666d3bb9a5c#fbfda582468ab596595b3ce47a56ebb345b49ef6,16,c112fe5514c1f37f2e133135e700cdfd5f51ecb8,,c112fe5514c1f37f2e133135e700cdfd5f51ecb8,,0,,254,0,8,2,14,0,0,14,7,0,237,1231,123.47684809098301,2.4370430544272996,25.9951259138911,True,,2014-01-20 08:24:24,2014-01-20 07:45:16,failed,369.0,[17260208],10,17260208,ruby,broken,,ruby,,True,False,,0.0,,,,,,False
17261580,openaustralia/morph,False,,,ruby,,organisations,1.0,a891a6c3bdcae64ff5396e7d6472f309fd70e418,build_found,c112fe5514c1f37f2e133135e700cdfd5f51ecb8,17260207.0,2014-01-20 08:21:54,7,a891a6c3bdcae64ff5396e7d6472f309fd70e418,1,a891a6c3bdcae64ff5396e7d6472f309fd70e418,,a891a6c3bdcae64ff5396e7d6472f309fd70e418,,0,,0,10,1,1,0,0,0,2,0,0,1,1231,123.47684809098301,2.4370430544272996,25.9951259138911,True,,2014-01-20 08:22:22,2014-01-20 08:22:52,passed,367.0,[17261581],11,17261581,ruby,ok,,ruby,rspec,True,False,100.0,0.0,100.0,16.0,,0.78,,True
